# Nx Ny 200 200
200 0.000250 0.000750 0.001250 0.001750 0.002250 0.002750 0.003250 0.003750 0.004250 0.004750 0.005250 0.005750 0.006250 0.006750 0.007250 0.007750 0.008250 0.008750 0.009250 0.009750 0.010250 0.010750 0.011250 0.011750 0.012250 0.012750 0.013250 0.013750 0.014250 0.014750 0.015250 0.015750 0.016250 0.016750 0.017250 0.017750 0.018250 0.018750 0.019250 0.019750 0.020250 0.020750 0.021250 0.021750 0.022250 0.022750 0.023250 0.023750 0.024250 0.024750 0.025250 0.025750 0.026250 0.026750 0.027250 0.027750 0.028250 0.028750 0.029250 0.029750 0.030250 0.030750 0.031250 0.031750 0.032250 0.032750 0.033250 0.033750 0.034250 0.034750 0.035250 0.035750 0.036250 0.036750 0.037250 0.037750 0.038250 0.038750 0.039250 0.039750 0.040250 0.040750 0.041250 0.041750 0.042250 0.042750 0.043250 0.043750 0.044250 0.044750 0.045250 0.045750 0.046250 0.046750 0.047250 0.047750 0.048250 0.048750 0.049250 0.049750 0.050250 0.050750 0.051250 0.051750 0.052250 0.052750 0.053250 0.053750 0.054250 0.054750 0.055250 0.055750 0.056250 0.056750 0.057250 0.057750 0.058250 0.058750 0.059250 0.059750 0.060250 0.060750 0.061250 0.061750 0.062250 0.062750 0.063250 0.063750 0.064250 0.064750 0.065250 0.065750 0.066250 0.066750 0.067250 0.067750 0.068250 0.068750 0.069250 0.069750 0.070250 0.070750 0.071250 0.071750 0.072250 0.072750 0.073250 0.073750 0.074250 0.074750 0.075250 0.075750 0.076250 0.076750 0.077250 0.077750 0.078250 0.078750 0.079250 0.079750 0.080250 0.080750 0.081250 0.081750 0.082250 0.082750 0.083250 0.083750 0.084250 0.084750 0.085250 0.085750 0.086250 0.086750 0.087250 0.087750 0.088250 0.088750 0.089250 0.089750 0.090250 0.090750 0.091250 0.091750 0.092250 0.092750 0.093250 0.093750 0.094250 0.094750 0.095250 0.095750 0.096250 0.096750 0.097250 0.097750 0.098250 0.098750 0.099250 0.099750 
0.000250 21811.745245 10921.833772 10691.442337 11569.767248 11512.985519 9755.521327 11131.369914 10938.872248 9751.642070 10791.111354 10983.149947 11948.623136 12155.295788 12905.627216 10258.495839 11215.309078 12152.113056 13721.336123 12273.622349 15064.420778 13463.872560 11118.627555 13456.041053 13273.249882 13496.385849 14137.651331 13913.473215 14567.430927 15492.982336 15821.179231 17644.331348 17409.574321 17001.634121 17374.406850 16492.947577 17521.662060 18306.610422 17378.206077 17281.628329 17343.958511 16969.321347 18187.740361 17467.487902 16560.142881 21210.150022 22769.225987 21264.285483 21005.821985 22232.898311 20999.635930 25643.676878 24213.609281 23877.224700 25155.085781 25480.204599 25688.634393 25254.980816 22530.296846 26998.169766 24849.999088 23547.210860 23917.865872 24678.412998 27092.015941 29268.971037 27050.468935 29480.225626 27457.067093 29114.261604 28885.143614 31506.205437 27274.848445 26083.993172 27271.942740 28088.908382 29324.510102 27404.110095 29439.695266 28354.630865 30295.585391 26975.836998 28177.340658 27177.185455 27071.790335 29695.754345 34114.314711 32119.062905 30706.608945 29229.754575 29541.329854 29264.109434 33260.382243 32015.752083 31469.606220 30943.902308 37045.104967 30034.346347 32215.531601 36005.668223 34231.264053 34500.062854 32865.572241 30837.112379 30620.890653 30007.424605 33569.962928 34950.725006 32404.624035 32794.048282 30098.127623 29414.764600 29228.138145 29369.128149 27563.158738 28353.579042 28644.075649 31467.347791 31551.103149 31990.202284 29397.696222 29441.987114 27995.883615 33079.704392 26330.837369 29269.486395 29453.618728 27141.135016 28084.556860 28431.361172 29501.170622 27776.175746 25484.600093 28093.794610 28377.406877 26736.125145 25923.115273 24239.137973 24950.411241 23600.575923 24946.451954 23335.511269 22301.068045 22528.147469 24838.745638 24770.486200 20206.341581 22220.809383 26662.397283 22661.305085 21707.452956 24927.707344 23480.963605 23354.241808 22933.713152 18753.469829 19068.216407 18907.408864 20433.596894 21286.044850 18084.214953 19282.629983 19602.104487 19182.465836 21684.756095 18356.267722 16263.811998 17365.448766 15600.797703 14981.138564 13917.353351 14660.346643 14654.356705 14044.200909 13577.365661 14577.023095 11769.854573 14501.070223 14047.398592 15405.696863 14817.047152 12654.068285 11648.267009 14831.941528 12788.403486 10850.957088 11879.728735 13482.984781 15143.944220 14375.956062 11510.978613 11042.268376 11210.065793 11099.350877 14356.840323 11092.580866 10187.357959 9978.831425 9946.575815 11302.046653 9369.781099 
0.000750 10470.925374 5520.932354 6274.869530 5152.487402 5316.532203 6521.701854 5984.606417 5548.087151 6047.131837 6273.085124 5687.028474 6733.784446 5449.671351 6830.525771 6686.450215 6352.327582 6476.288343 8544.830925 7473.008412 6270.724239 5813.789406 7289.622294 6684.759911 6035.322575 7570.259820 8591.950130 7871.132185 6408.472148 8021.432052 7873.442501 7712.100252 8416.456640 8313.392065 10197.882344 8757.336973 8831.508957 8509.020576 8622.490811 9553.443805 8562.237891 9415.452728 9982.821492 9870.262368 9560.750280 9452.863677 9601.431027 11409.769678 11586.489121 10698.193000 10676.538288 11066.659059 12513.214596 11175.132256 11869.596584 11995.724752 12186.018516 13079.462941 13093.240414 12675.496099 13483.810585 13268.816572 13258.118935 13556.965925 14016.565933 14224.763552 14702.492554 14617.636124 14972.140026 13201.513976 14732.877573 16963.260173 15516.215662 16092.711365 15100.019180 16179.557112 16810.263910 13621.607303 15779.480960 14933.783667 15797.061178 14886.409422 16382.293343 15111.031660 14573.096348 15301.540010 18448.055981 15309.608089 14680.284668 16454.223608 16732.925024 16571.763941 17560.630516 17965.228803 17868.985247 15018.163435 16667.852714 16652.314581 17161.059168 21202.356330 18883.853659 16062.919096 16325.767535 15092.670490 17380.508478 18743.422986 18369.313492 17301.345611 18059.824270 16983.244809 13877.632964 15276.519640 17041.010642 15524.241528 14180.307324 17118.360082 16088.312353 16334.166288 13753.790489 15316.787924 16955.522767 15376.149081 15323.564971 16560.274798 16016.742663 15878.155318 13536.555635 14787.764965 14743.006206 14026.027062 16358.673059 14351.677069 12727.429416 14793.094435 15058.380711 13932.970635 15256.323936 12902.754930 12892.386208 14365.400896 14093.450143 13106.880693 13620.182593 11191.855009 11772.588785 11401.466785 11771.461329 12117.163689 10931.063606 12320.860280 12128.391635 10818.750728 11029.154888 12410.170248 10927.848334 11587.738821 10520.477139 10398.503496 10387.673062 9733.341583 9669.339565 9197.391191 10415.428523 10333.898175 9100.119556 7938.605394 9761.329219 8872.004140 8950.752786 9058.801208 7730.486046 7757.148350 8441.837585 7594.821116 7464.730144 6754.228594 7068.162120 6823.884600 7917.632256 8420.621719 6050.301377 7139.899346 6642.927964 6855.677619 6512.992654 6257.681987 5622.358513 6793.865433 6897.135360 6376.403861 6395.027107 6473.796860 5467.319726 6034.134877 6450.287826 6357.642981 6220.172539 5322.640867 5467.526397 5831.054341 4997.810069 
0.001250 12017.494672 5087.174123 4846.424519 5815.268203 6392.995137 6144.274632 5223.875046 5677.967494 5570.835460 4974.276850 6190.196025 5242.863704 6056.386296 6298.698684 6594.070525 6494.620052 5854.108699 7445.515028 7072.019390 7146.731797 6523.042576 7101.031147 7663.914274 7218.638757 7260.448279 7299.191596 7905.741204 5869.094537 6830.704300 6928.111809 7693.856928 11206.567339 8422.177467 8514.773062 8501.404533 8011.714123 8487.423028 9473.833297 10074.874467 9795.614601 9363.837772 11022.121922 9813.528130 10107.976108 10059.176274 11749.259599 11247.888325 10558.488753 11683.940164 12055.688333 12581.291988 11648.191376 12081.728865 12844.310161 11436.355470 11883.294027 12823.236765 13869.899955 11556.409272 12392.277825 12876.892047 14225.657074 14978.086871 13669.886503 14940.703184 13384.468724 14412.532413 14617.147150 14121.283875 16000.006718 16527.378069 15972.087679 16678.348078 17051.794466 15030.196078 15497.288126 13579.121045 15840.008269 17106.939537 14617.588634 16260.783170 14046.425040 16803.557220 13541.810353 17398.217096 16460.056125 16344.805882 15023.230829 19666.269204 18976.510816 17204.862844 17055.715057 17047.379624 17179.202234 18578.008880 18558.689109 16900.553586 18761.836922 18330.695057 17550.296971 16972.306202 17653.066052 16448.378780 17429.317987 18138.978342 19501.727513 16344.923728 19554.656368 17744.701287 17485.328437 17737.071174 18187.052630 14632.420568 16275.003887 16048.476758 15718.795350 16072.529732 14717.021958 15742.941546 16009.503025 17241.038165 16847.234255 15436.934948 16970.378446 15630.774657 16439.364411 15012.436453 14728.262216 15621.218546 15696.128390 14808.676541 12112.525467 15583.002900 15319.327778 14854.312992 13579.749852 13582.850795 12410.698798 13543.988752 16013.875654 15182.676983 11454.004285 12703.601581 10917.116399 11498.787669 11814.679291 11464.523393 11634.371689 12023.106447 10560.366380 11804.153147 11956.033387 11901.993786 11294.387517 11372.705232 10161.670965 10080.733367 9365.929105 10316.572998 9981.187473 9926.837426 10132.107354 10467.197383 9565.925847 10154.492889 7294.982105 8138.666336 10561.936200 8125.651346 9415.816820 10120.267310 8487.186456 7955.613969 6471.293064 7155.624362 7788.930816 7586.956189 7419.908944 7132.262636 6719.442805 7488.246653 6362.749951 6198.334901 5794.226907 5760.920793 6193.778907 6482.921600 6315.205972 7866.585425 8248.959996 6994.106223 6243.693006 8553.197139 7027.288773 5697.617059 5542.382594 5713.046580 4454.083574 4764.014281 4588.355015 
0.001750 9784.066535 5897.279610 5585.709608 5470.597438 5131.221407 6836.185036 4684.395858 4990.693554 4915.705879 5353.151647 5925.498102 5743.425882 6299.259773 5324.153962 5922.389684 6388.152442 7127.152589 7904.115980 5961.917911 6257.587886 6730.278955 7310.855309 7990.225627 8118.609585 6903.991117 7160.284571 7623.973145 6742.788701 7483.217955 7120.079167 7494.432709 7096.872664 9105.455183 8417.916528 7896.467398 7983.998237 9446.097184 8964.991970 8751.963529 10106.406289 10935.385226 9384.357113 8694.940831 8289.831583 10461.447535 10712.545634 11382.369515 11254.557199 11576.616409 13452.992877 12825.382625 10964.506474 11593.195812 13620.233602 12711.756727 10586.523880 13434.023127 14840.458127 14929.729400 14612.252128 12371.798059 13988.651291 14897.777200 14541.638400 15260.292017 14727.516442 14059.018772 13546.640295 13226.571282 14307.768738 17169.938102 16653.406859 17645.258289 16184.065176 16993.708512 15937.484815 16137.153522 17069.636760 16348.847837 15732.553476 17241.576389 16472.783534 16064.113390 15792.123942 15617.670843 17341.476701 16252.438943 17040.303564 22730.598757 15924.588551 17126.410573 17332.824666 18191.372492 16772.141485 17655.744858 19947.079542 18566.496871 17820.782559 18145.050069 16937.831738 17630.093043 17005.326055 16681.976691 17860.857364 18893.476607 21976.109287 19121.600818 19597.712511 15195.668228 19580.422512 16819.920278 16276.286126 14400.651035 15616.161705 13818.175947 16074.007209 16727.454841 18522.860291 16865.342143 17973.611727 18851.897941 16962.915429 14037.152113 16115.413503 15602.867930 16988.199634 15285.875235 16206.230849 17347.736631 15166.167937 15003.905782 14667.481626 14281.981488 15912.812708 16511.878631 13770.577442 14013.867778 13775.697603 13883.140084 15631.597823 13238.130781 13572.245500 13448.111046 11565.541487 14127.284367 14217.566128 11868.218485 12420.676165 9776.023079 10596.703520 13656.708815 12481.122564 11545.468907 11075.018237 10823.678289 10635.228734 10570.492375 10113.141122 11779.612078 10436.215217 10520.856182 10775.612796 9855.363595 10491.518589 9275.415169 8787.745736 10143.165566 7810.389411 8146.066033 10553.804799 8149.363973 7817.470747 7655.518159 7538.953137 7249.387428 7982.001884 7324.941910 6575.998694 6144.210872 6512.350655 6231.521849 6601.949963 6622.581434 6358.816608 6119.612199 6645.141541 6456.474761 7282.664960 7880.837801 8142.907047 6943.181195 5866.037567 7076.999279 5996.115347 6485.565228 5309.703269 4386.634110 4671.932284 4978.576044 5075.130926 
0.002250 9183.127381 4760.400179 5367.010909 5381.133566 5174.075276 6774.615139 5545.102735 6103.315979 5760.594077 5792.020805 5255.279348 6174.113512 6545.005975 5584.772993 6311.662225 6023.542773 5462.663475 6070.075385 6879.651882 6530.955433 6309.358065 7298.201334 8154.273946 8104.967548 7544.541166 7656.056382 6867.018574 7506.325519 8355.484330 7617.565468 7176.940926 8241.789835 7819.869888 9294.570483 8489.931221 7982.365097 8511.125101 9727.838860 9109.059172 8292.106722 9541.803396 10612.490538 9614.161075 9973.030569 8976.097673 10048.969370 13032.089575 11914.310492 11746.031136 12088.537572 12011.507373 12329.158776 12517.995290 13608.013635 12896.550406 12492.481548 13225.601248 14350.476619 13580.835094 15207.672728 15346.815886 13928.849529 13886.592807 13759.569358 14032.179699 16690.269910 16646.891888 15593.980202 13909.367939 14858.208958 16736.386541 18476.798186 17222.492311 16943.379313 14983.646757 18145.783531 16600.161401 17231.990377 17718.382848 18890.006295 16482.501463 15973.014619 17504.328088 19055.645540 18817.098081 16086.069754 17464.740498 20034.463513 18796.775736 19640.698298 16673.289478 18056.716291 19011.817240 18111.235193 18640.143824 20005.592908 19623.230650 18134.183577 18504.891356 19422.963917 20125.083862 20665.129856 18632.914740 19345.976810 17599.074820 19322.887714 21598.117898 20184.455573 18401.049346 19136.743199 17961.981872 17748.127627 16809.662366 17109.382650 15947.102487 17525.519330 16821.934219 18376.757162 16442.908597 16793.408360 19570.073137 16462.731413 16739.666892 17532.109933 16981.638932 17825.447165 16073.505923 17158.364532 19158.914148 17061.902871 16747.840506 13492.486365 16115.452199 16002.875485 16531.365498 14118.762491 15246.150451 16287.127993 15070.427426 15992.501486 14437.628415 12108.538917 13010.270405 12706.440448 14145.836378 12822.764500 13883.038947 12319.464592 10412.191265 11754.917984 10662.902406 10800.897001 12204.666386 11231.131273 10050.949893 9840.247598 10247.011093 10866.752901 9505.570911 11052.791882 10624.794052 9382.334377 10127.862246 10092.344753 9007.975119 9356.873402 8468.798902 8744.740601 9916.073830 9353.705621 9472.681217 8711.507042 8434.994580 7481.250624 7489.622993 8962.835558 8552.213913 7101.086992 6615.995228 6089.213109 7797.407840 7419.244958 6519.583697 5361.174435 5525.442177 6931.298938 5612.373671 7519.651834 6255.218646 5541.365949 6163.486671 6485.882270 5351.904586 5058.820196 5858.311593 6024.642526 5719.987205 4750.395109 4530.522343 4521.486428 
0.002750 9748.559596 4945.958101 5036.293068 5137.916664 4629.394138 5525.664238 6578.247889 5885.733303 5682.322094 6433.142497 5809.899596 4985.305600 6072.352722 6476.884611 7236.203584 6258.267261 6633.363059 6138.652744 6596.871135 6976.191374 6840.991673 6552.855512 6992.632703 8222.426091 8436.828234 6455.530671 7082.659863 8356.172060 9330.017619 8643.500886 7412.425698 9033.631331 9183.374507 7362.939453 9177.769768 9544.585099 9381.632575 8833.803444 9290.244465 9653.643130 10456.626387 12164.538814 9988.592447 11360.979517 11006.557405 11155.224133 12287.862414 11961.940657 12807.250112 11587.157504 13270.961552 13379.515658 12779.784870 13891.719125 13727.034083 13331.370135 12475.468576 13885.283305 12706.331396 15412.864385 16313.131588 14445.777404 15022.173730 15137.847868 15073.702500 14735.911678 16328.553634 14785.358788 15011.829632 17561.276033 17117.116539 19153.252245 17886.630544 15987.043616 15578.770983 17147.930730 17517.579650 17698.538925 19178.196982 18105.453685 17210.435043 16596.418459 20017.110193 18588.328353 20366.498331 16413.622892 18516.851885 18905.947217 18194.960650 20785.428145 16310.572387 18507.774195 18649.353431 18904.408178 20374.371173 20638.074437 18783.879473 18838.619996 16485.407168 19347.142962 21217.811795 20948.668249 20931.905921 18590.680004 20203.087613 19663.648441 21529.779309 19334.299465 19801.665901 18608.787892 18670.732875 17347.425305 17361.341732 19545.288460 17260.853946 16643.316042 16955.338082 19246.700908 18805.955442 18202.840527 16902.616777 16405.582954 17455.096443 17665.895477 16555.256653 18624.976819 16478.839431 17903.466746 18034.163660 16760.369159 14842.711280 15944.265379 16496.257830 17200.458555 16390.994627 14994.442893 13591.702465 16619.862853 15349.069038 14261.825359 12459.056269 12369.542268 13910.647540 12889.405750 13843.376604 15241.367999 12428.731932 10614.536140 12019.105826 13075.248614 10986.048617 12579.883988 11903.575917 10099.979264 10203.195105 10601.755964 10978.205676 11469.833516 11183.578500 11397.419553 11297.176255 10536.139275 10284.803724 9289.769562 10116.626385 9328.670301 9682.375661 9028.941221 8324.008793 7298.665245 8175.727264 7828.341636 8317.071686 8013.013072 7783.129960 7653.628219 6589.206284 6144.630370 6817.021807 6201.234010 7208.948531 7125.102149 6872.244709 5549.687311 6856.648972 7808.999879 6022.457971 6139.839123 6900.966247 6357.473247 5414.010948 5575.254259 5928.015969 6263.704464 5914.810578 5336.284224 4741.979206 5560.998805 5149.422077 5285.593570 
0.003250 9362.583675 4239.567543 5832.726177 5633.740803 6692.535574 4937.817026 4849.487206 5168.146899 5076.217927 5662.687480 6676.420081 5230.230835 6144.082472 5721.369261 5753.969176 6320.016566 6284.997283 6317.945020 6395.667347 6858.590799 8422.645334 8012.532012 7290.553192 8317.208001 7140.988985 7948.919591 7819.634195 7587.663268 7130.856395 7412.055450 8294.176949 8797.347578 10264.644078 9820.933984 10204.672582 10008.339631 9371.248902 10022.409962 9636.519347 10374.341470 9914.561175 9899.018644 11425.413346 10850.483944 10671.269499 10938.901270 11178.501431 12020.893749 11062.759575 13751.894393 12636.004369 13417.787590 14173.847759 14706.080713 14092.313014 15095.164612 12012.956707 13734.134767 13913.355368 14930.770669 15190.657118 16562.943051 16660.818868 15854.121692 17155.379676 16719.362136 16860.241329 15581.173642 17103.886084 16152.647683 17263.249570 17044.148522 18242.961064 16729.853982 18446.691074 17068.718613 18103.955101 17132.542103 17608.938738 17004.138796 17371.399129 18871.514967 19444.141087 17818.717609 19808.847495 17097.063306 15584.103972 17874.969029 19689.240454 19812.043419 17836.466681 17117.063772 18726.236762 18863.622777 19291.925776 22740.190046 22080.012858 19842.240235 19234.940894 21144.937000 21696.903067 21497.552721 21938.430105 20046.334337 22008.400954 21662.064511 18538.150419 20142.106508 21258.106463 20032.620184 18165.646802 20946.189957 20104.722822 19191.689514 17877.338269 16488.701590 20532.257181 18364.397363 18888.106682 19463.497795 19919.897482 17505.744004 15785.718024 17160.410134 16000.645199 19011.773267 18476.029546 16451.047033 14562.927261 17400.690111 17394.655321 17416.455142 18594.947099 17585.230508 17267.518423 14359.217478 16394.273219 15869.680932 14384.307325 14479.290629 13752.225946 13154.469524 14220.755895 13560.079180 14256.170492 10943.035567 13856.190199 12049.491724 11481.784371 13336.117409 11300.366023 12574.029485 12219.960032 11529.821722 11550.588189 11288.434516 10725.782245 12009.523332 11023.702294 11750.884824 10747.894272 10451.046273 11947.169405 8732.806457 10406.705252 10450.494857 9802.832252 10015.114919 9338.462983 7682.337005 8115.145430 8739.083096 7419.476254 7652.825281 7549.573382 6619.458945 6649.172503 8538.435560 7937.569401 7355.071887 7239.409622 7375.614974 7083.723998 6656.026941 6342.884041 6366.158262 5479.839145 5143.541630 6180.117961 5209.905852 5561.575724 6004.314026 6297.697429 6490.455413 6413.023745 5616.288985 5626.987502 4615.875223 4810.752244 4808.658711 
0.003750 9217.960661 3788.065516 5155.725099 5507.923081 5322.846219 4621.223602 5266.689340 5609.843491 5968.766632 4951.178959 5204.205693 4895.591085 5683.791216 6585.253593 6456.832258 6188.460869 6756.037624 6695.216139 7619.626900 6568.079681 6167.707594 7376.431984 8076.565690 7056.930656 7620.402575 7582.012797 7388.998014 7888.693054 7732.846492 9024.711064 6926.651042 7561.652636 9007.454484 8727.408389 8955.033072 9159.805231 9404.358458 10709.166785 10005.593987 9520.174188 9567.764778 9080.775161 10704.967408 11039.810312 11605.239008 11103.740215 11566.864181 12288.436695 13034.687472 14809.103954 12114.507748 12538.981620 13400.042915 15322.432238 14874.827057 14666.924054 13635.660924 14387.965839 12908.962093 14527.383385 16865.236608 14488.790454 16773.474732 16350.979625 16807.226288 18074.463605 16457.048404 16431.238287 18290.191080 16276.465534 17360.089394 15480.434334 18041.127150 18053.386691 17998.347154 19731.598313 18233.920312 18834.709959 17405.500706 18042.258123 22334.369322 18467.586820 20219.793657 20272.766485 21605.735699 17831.218120 18686.040592 18572.626642 21410.314739 19782.200142 19849.096432 16884.004084 18277.873494 19085.898641 21231.789783 25009.751291 21079.159371 21153.589035 21712.761320 23046.328561 22865.481856 26092.091153 19277.958341 24069.301990 25462.068568 23814.950803 21929.000636 21960.024135 20049.966468 20485.213609 22127.821552 20548.534053 21212.943157 18651.931980 20381.318832 19671.906482 21058.012102 18334.080942 20043.812073 20486.845870 21186.306357 21564.440217 16021.535668 19369.697352 17410.476637 18783.598048 17797.512296 18501.459740 16466.314295 18162.044573 18632.923535 16944.883173 18024.463320 16900.594041 17037.153372 16830.584496 15853.140225 16718.020095 14599.690935 14683.717163 15198.485987 14306.834762 13890.843192 15538.270524 13028.858474 13772.020620 13027.786423 13874.729018 11565.370874 12172.710669 11325.241283 13359.671734 11425.999060 11785.372479 9900.664976 12883.938205 11721.859436 12033.976456 9899.380098 10253.438118 9726.411512 10855.553977 10168.499899 10274.345298 10223.406639 9005.070294 8925.321712 9310.022430 9061.509916 8587.766583 8417.826824 7589.289372 7549.853927 8515.075593 7960.350690 8767.229033 8339.098406 7391.032183 7768.839767 6369.346270 7047.116427 7506.694009 7121.751443 5161.371172 5529.934850 6819.266605 6241.522082 6686.365348 6547.173821 4702.093043 5442.366634 6816.305495 5693.128783 4024.666751 5158.877490 5783.418899 5904.486268 5526.928009 4705.402855 4328.306747 
0.004250 10138.159733 4742.732456 5191.469050 5128.875472 5015.791755 5056.859021 5095.644991 4524.783488 5591.725490 5426.114387 5108.013584 5331.225624 5151.440855 6276.124945 6198.603133 6060.391314 6858.166904 6003.356744 6547.572652 7573.720458 6359.914162 6558.695064 5991.270894 7181.470536 7910.534210 6734.841545 8128.059282 8082.182741 8132.637702 8950.193455 7174.317964 7971.926019 8951.467779 9633.526577 9789.690621 9734.731994 10004.483240 9527.895765 9446.896605 9930.792315 8212.730148 9827.142905 10596.837197 10343.238820 12293.854990 11321.668955 11195.343790 10638.867021 11901.036943 12280.278032 13193.797676 14288.361022 14150.434145 14891.679090 14411.730354 14913.628418 14979.187943 16050.997264 16724.234293 14273.537003 15600.563769 17849.090315 17144.092807 15056.298172 16397.706594 17588.310344 17806.153778 17316.320896 16800.867860 17776.073049 19807.362982 19034.681197 17879.002189 17823.264369 19266.293309 18362.492473 21658.282873 20752.318589 18635.894319 20056.905333 22586.194727 20864.140734 20533.951003 19201.648412 23106.491777 19464.563689 20319.315806 22135.961747 22345.168975 20205.446300 19475.753819 20375.873274 17578.631111 20735.616063 20541.864300 23650.263123 22889.374770 20731.924129 19713.991711 21230.426635 24495.460888 22805.856864 24035.587371 25121.552329 26045.237543 23296.570955 23040.392269 23009.639641 21180.382377 20305.381790 21109.159191 19984.922301 17508.301446 21874.173926 19954.000818 21214.418875 19364.990532 21481.643460 21339.928789 21305.104304 19457.966051 19820.894210 18972.745008 17671.328723 18264.745056 20472.954068 20480.737206 20118.597035 19347.617865 18124.054065 18036.065032 16416.934903 17142.829916 17668.572525 15068.832102 17045.590821 17021.376028 17097.300758 15623.698597 16136.071798 15183.623272 14712.098793 17421.227041 15493.872340 13915.240910 12962.437966 13785.268664 14354.641697 12071.288028 12853.177661 14703.797659 12611.912699 10488.591778 12029.100782 12427.408359 11842.162123 12985.833991 12452.080467 9188.941429 9878.024399 9902.021088 10668.383142 11050.003144 12423.605615 10561.645101 9813.717212 9857.887619 9532.288620 8709.739347 9928.031720 7813.205411 7757.695369 8094.999854 8119.947230 7873.545397 8857.648868 8042.108815 7061.362208 6765.538769 7362.844032 7260.950885 7509.780001 6180.548452 6061.315617 6365.801644 6876.477505 5669.266650 5483.843284 5908.385312 5609.615274 5998.155233 6346.388212 5551.353430 4207.773644 5251.839377 4930.784939 4370.916569 5084.008540 4669.707274 3682.274424 
